datetime,targetLatency,sourceLatency
2017-11-30T20:59:37,36,0
2017-11-30T21:00:07,64,0
2017-11-30T21:00:43,96,00
2017-11-30T21:01:13,96,28
2017-11-30T21:01:43,95,56
2017-11-30T21:02:13,95,83
2017-11-30T21:02:43,04,02
2017-11-30T21:03:13,09,25
2017-11-30T21:03:43,14,46
2017-11-30T21:04:13,20,69
2017-11-30T21:04:43,22,93
2017-11-30T21:05:13,22,21
2017-11-30T21:05:43,23,47
2017-11-30T21:06:13,27,71
2017-11-30T21:06:43,33,93
2017-11-30T21:07:13,35,17
2017-11-30T21:07:43,41,39
2017-11-30T21:08:13,43,64
2017-11-30T21:08:43,47,87
2017-11-30T21:09:13,49,13
2017-11-30T21:09:43,53,35
2017-11-30T21:10:13,54,61
2017-11-30T21:10:43,55,86
2017-11-30T21:11:13,58,10
2017-11-30T21:11:43,61,36
2017-11-30T21:12:13,63,59
2017-11-30T21:12:43,63,86
2017-11-30T21:13:13,66,09
2017-11-30T21:13:43,68,35
2017-11-30T21:14:13,69,61
2017-11-30T21:14:43,74,84
2017-11-30T21:15:13,74,11
2017-11-30T21:15:43,78,35
2017-11-30T21:16:13,78,61
2017-11-30T21:16:43,79,85
2017-11-30T21:17:13,80,10
2017-11-30T21:17:43,79,37
2017-11-30T21:18:13,81,60
2017-11-30T21:18:43,82,87
2017-11-30T21:19:13,86,10
2017-11-30T21:19:43,91,32
2017-11-30T21:20:13,94,57
2017-11-30T21:20:43,99,79
2017-11-30T21:21:13,00,06
2017-11-30T21:21:43,03,30
2017-11-30T21:22:13,08,52
2017-11-30T21:22:43,10,77
2017-11-30T21:23:13,16,98
2017-11-30T21:23:43,16,26
2017-11-30T21:24:13,18,51
2017-11-30T21:24:43,21,76
2017-11-30T21:25:13,21,02
2017-11-30T21:25:43,29,21
2017-11-30T21:26:13,30,48
2017-11-30T21:26:43,30,75
2017-11-30T21:27:13,34,99
2017-11-30T21:27:43,34,26
2017-11-30T21:28:13,38,49
2017-11-30T21:28:43,39,75
2017-11-30T21:29:13,37,03
2017-11-30T21:29:43,44,22
2017-11-30T21:30:13,46,46
2017-11-30T21:30:43,48,70
2017-11-30T21:31:13,54,92
2017-11-30T21:31:43,56,17
2017-11-30T21:32:13,63,37
2017-11-30T21:32:43,63,64
2017-11-30T21:33:13,64,91
2017-11-30T21:33:43,69,13
2017-11-30T21:34:13,69,40
2017-11-30T21:34:43,70,67
2017-11-30T21:35:13,72,90
2017-11-30T21:35:43,73,15
2017-11-30T21:36:13,76,39
2017-11-30T21:36:43,77,65
2017-11-30T21:37:13,76,92
2017-11-30T21:37:43,80,16
2017-11-30T21:38:13,81,42
2017-11-30T21:38:43,81,70
2017-11-30T21:39:13,85,93
2017-11-30T21:39:43,86,20
2017-11-30T21:40:13,88,45
2017-11-30T21:40:43,90,70
2017-11-30T21:41:13,91,97
2017-11-30T21:41:43,95,21
2017-11-30T21:42:13,96,47
2017-11-30T21:42:43,94,75
2017-11-30T21:43:13,01,96
2017-11-30T21:43:43,04,21
2017-11-30T21:44:13,06,45
2017-11-30T21:44:43,11,68
2017-11-30T21:45:13,09,96
2017-11-30T21:45:43,08,24
2017-11-30T21:46:13,13,47
2017-11-30T21:46:43,11,74
2017-11-30T21:47:13,09,02
2017-11-30T21:47:43,12,25
2017-11-30T21:48:13,10,52
2017-11-30T21:48:34
2017-11-30T21:48:57,0,0
2017-11-30T21:49:32,42,0
2017-11-30T21:50:02,68,0
2017-11-30T21:50:32,09,86
2017-11-30T21:51:02,09,13
2017-11-30T21:51:32,07,40
2017-11-30T21:51:54
2017-11-30T21:52:17,0,0
2017-11-30T21:52:52,27,0
2017-11-30T21:53:23,03,51
2017-11-30T21:53:53,05,74
2017-11-30T21:54:23,03,02
2017-11-30T21:54:53,03,29
2017-11-30T21:55:23,03,57
2017-11-30T21:55:53,01,86
2017-11-30T21:56:23,00,14
2017-11-30T21:56:53,99,41
2017-11-30T21:57:23,99,69
2017-11-30T21:57:53,97,97
2017-11-30T21:58:23,94,25
2017-11-30T21:58:53,93,54
2017-11-30T21:59:23,92,82
2017-11-30T21:59:53,91,11
2017-11-30T22:00:23,97,31
2017-11-30T22:00:53,99,57
2017-11-30T22:01:23,00,83
2017-11-30T22:01:53,99,11
2017-11-30T22:02:23,98,39
2017-11-30T22:02:53,95,67
2017-11-30T22:03:23,91,96
2017-11-30T22:04:23,91,49
2017-11-30T22:04:53,95,71
2017-11-30T22:05:23,95,98
2017-11-30T22:05:53,95,26
2017-11-30T22:06:23,93,54
2017-11-30T22:06:53,91,83
2017-11-30T22:07:23,89,12
2017-11-30T22:07:53,88,41
2017-11-30T22:08:23,87,68
2017-11-30T22:08:53,88,94
2017-11-30T22:09:23,87,23
2017-11-30T22:09:53,90,47
2017-11-30T22:10:23,89,75
2017-11-30T22:10:53,89,02
2017-11-30T22:11:23,87,31
2017-11-30T22:11:53,86,60
2017-11-30T22:12:23,85,88
2017-11-30T22:12:53,84,16
2017-11-30T22:13:23,86,41
2017-11-30T22:13:53,84,70
2017-11-30T22:14:23,87,94
2017-11-30T22:14:53,88,20
2017-11-30T22:15:23,87,48
2017-11-30T22:15:53,87,76
2017-11-30T22:16:23,85,05
2017-11-30T22:16:53,84,33
2017-11-30T22:17:23,83,61
2017-11-30T22:17:53,84,87
2017-11-30T22:18:23,84,14
2017-11-30T22:18:53,88,37
2017-11-30T22:19:23,90,63
2017-11-30T22:19:53,88,91
2017-11-30T22:20:23,87,19
2017-11-30T22:20:53,86,48
2017-11-30T22:21:23,84,77
2017-11-30T22:21:53,84,05
2017-11-30T22:22:23,83,32
2017-11-30T22:22:53,85,57
2017-11-30T22:23:23,85,85
2017-11-30T22:23:53,93,03
2017-11-30T22:24:23,93,30
2017-11-30T22:24:53,92,58
2017-11-30T22:25:23,92,85
2017-11-30T22:25:53,90,14
2017-11-30T22:26:23,89,43
2017-11-30T22:26:53,88,71
2017-11-30T22:27:23,88,98
2017-11-30T22:27:53,87,26
2017-11-30T22:28:23,86,55
2017-11-30T22:28:53,89,78
2017-11-30T22:29:23,89,05
2017-11-30T22:29:53,87,34
2017-11-30T22:30:23,88,61
2017-11-30T22:30:53,86,90
2017-11-30T22:31:23,84,19
2017-11-30T22:31:53,82,48
2017-11-30T22:32:23,82,75
2017-11-30T22:32:53,81,03
2017-11-30T22:33:23,79,32
2017-11-30T22:33:53,80,59
2017-11-30T22:34:23,83,83
2017-11-30T22:34:53,82,10
2017-11-30T22:35:23,81,39
2017-11-30T22:35:53,80,67
2017-11-30T22:36:23,80,95
2017-11-30T22:36:53,78,24
2017-11-30T22:37:23,77,52
2017-11-30T22:37:53,77,79
2017-11-30T22:38:23,76,07
2017-11-30T22:38:53,74,36
2017-11-30T22:39:23,82,55
2017-11-30T22:39:53,84,80
2017-11-30T22:40:23,84,08
2017-11-30T22:40:53,83,36
2017-11-30T22:41:23,82,65
2017-11-30T22:41:53,81,92
2017-11-30T22:42:23,80,19
2017-11-30T22:42:53,77,48
2017-11-30T22:43:23,73,77
2017-11-30T22:43:53,69,06
2017-11-30T22:44:23,67,35
2017-11-30T22:44:53,72,58
2017-11-30T22:45:23,72,85
2017-11-30T22:45:53,71,13
2017-11-30T22:46:23,72,40
2017-11-30T22:46:53,67,69
2017-11-30T22:47:23,65,98
2017-11-30T22:47:53,63,25
2017-11-30T22:48:23,60,54
2017-11-30T22:48:53,58,83
2017-11-30T22:49:23,56,12
2017-11-30T22:49:53,54,41
2017-11-30T22:50:23,61,61
2017-11-30T22:50:53,62,87
2017-11-30T22:51:23,61,15
2017-11-30T22:51:53,61,43
2017-11-30T22:52:23,57,72
2017-11-30T22:52:53,54,00
2017-11-30T22:53:23,53,28
2017-11-30T22:53:53,51,57
2017-11-30T22:54:24,50,86
2017-11-30T22:54:54,48,15
2017-11-30T22:55:24,48,42
2017-11-30T22:55:54,53,64
2017-11-30T22:56:24,53,92
2017-11-30T22:56:54,53,19
2017-11-30T22:57:24,53,46
2017-11-30T22:57:54,52,74
2017-11-30T22:58:24,52,01
2017-11-30T22:58:54,49,30
2017-11-30T22:59:24,47,59
2017-11-30T22:59:54,43,88
2017-11-30T23:00:24,40,17
2017-11-30T23:00:54,39,43
2017-11-30T23:01:24,41,67
2017-11-30T23:01:54,39,94
2017-11-30T23:02:24,37,22
2017-11-30T23:02:54,35,49
2017-11-30T23:03:24,32,78
2017-11-30T23:03:54,31,06
2017-11-30T23:04:24,29,35
2017-11-30T23:04:54,28,64
2017-11-30T23:05:24,25,93
2017-11-30T23:05:54,23,22
2017-11-30T23:06:24,23,49
2017-11-30T23:06:54,27,72
2017-11-30T23:07:24,26,00
2017-11-30T23:07:54,25,28
2017-11-30T23:08:24,25,56
2017-11-30T23:08:54,22,84
2017-11-30T23:09:24,20,13
2017-11-30T23:09:54,19,41
2017-11-30T23:10:24,17,70
2017-11-30T23:10:54,15,99
2017-11-30T23:11:24,13,28
2017-11-30T23:11:54,11,57
2017-11-30T23:12:24,17,78
2017-11-30T23:12:54,17,06
2017-11-30T23:13:24,15,34
2017-11-30T23:13:54,15,63
2017-11-30T23:14:24,13,91
2017-11-30T23:14:54,12,20
2017-11-30T23:15:24,11,48
2017-11-30T23:15:54,09,77
2017-11-30T23:16:24,07,06
2017-11-30T23:16:54,05,35
2017-11-30T23:17:24,03,64
2017-11-30T23:17:54,05,91
2017-11-30T23:18:24,08,14
2017-11-30T23:18:54,08,42
2017-11-30T23:19:24,07,70
2017-11-30T23:19:54,07,98
2017-11-30T23:20:24,06,27
2017-11-30T23:20:54,02,56
2017-11-30T23:21:24,00,84
2017-11-30T23:21:54,97,13
2017-11-30T23:22:24,94,42
2017-11-30T23:22:54,91,71
2017-11-30T23:23:24,89,00
2017-11-30T23:23:54,95,21
2017-11-30T23:24:24,95,49
2017-11-30T23:24:54,94,77
2017-11-30T23:25:24,93,05
2017-11-30T23:25:54,92,33
2017-11-30T23:26:24,90,62
2017-11-30T23:26:54,89,90
2017-11-30T23:27:24,87,19
2017-11-30T23:27:54,85,49
2017-11-30T23:28:24,84,77
2017-11-30T23:28:54,82,06
2017-11-30T23:29:24,84,32
2017-11-30T23:29:54,87,56
2017-11-30T23:30:24,87,84
2017-11-30T23:30:54,86,11
2017-11-30T23:31:24,84,40
2017-11-30T23:31:54,83,68
2017-11-30T23:32:24,81,97
2017-11-30T23:32:54,80,26
2017-11-30T23:33:24,77,55
2017-11-30T23:33:54,72,84
2017-11-30T23:34:24,68,13
2017-11-30T23:34:54,64,42
2017-11-30T23:35:24,67,65
2017-11-30T23:35:54,67,91
2017-11-30T23:36:24,65,18
2017-11-30T23:36:54,63,47
2017-11-30T23:37:24,61,75
2017-11-30T23:37:54,59,04
2017-11-30T23:38:24,58,33
2017-11-30T23:38:54,55,62
2017-11-30T23:39:24,53,91
2017-11-30T23:39:54,51,19
2017-11-30T23:40:24,49,48
2017-11-30T23:40:54,48,77
2017-11-30T23:41:24,52,01
2017-11-30T23:41:54,53,26
2017-11-30T23:42:24,53,54
2017-11-30T23:42:54,52,82
2017-11-30T23:43:24,51,11
2017-11-30T23:43:54,49,40
2017-11-30T23:44:24,48,68
2017-11-30T23:44:54,46,97
2017-11-30T23:45:24,44,27
2017-11-30T23:45:54,43,55
2017-11-30T23:46:24,40,84
2017-11-30T23:46:54,44,08
2017-11-30T23:47:24,46,33
2017-11-30T23:47:54,45,61
2017-11-30T23:48:24,44,89
2017-11-30T23:48:54,43,17
2017-11-30T23:49:24,41,46
2017-11-30T23:49:54,40,75
2017-11-30T23:50:24,37,04
2017-11-30T23:50:54,36,33
2017-11-30T23:51:24,34,61
2017-11-30T23:51:54,33,90
2017-11-30T23:52:24,32,16
2017-11-30T23:52:54,35,40
2017-11-30T23:53:24,35,67
2017-11-30T23:53:54,34,95
2017-11-30T23:54:24,33,24
2017-11-30T23:54:54,31,52
2017-11-30T23:55:24,29,81
2017-11-30T23:55:54,26,10
2017-11-30T23:56:24,24,38
2017-11-30T23:56:54,21,67
2017-11-30T23:57:24,17,96
2017-11-30T23:57:54,18,21
2017-11-30T23:58:24,21,46
2017-11-30T23:58:54,20,73
2017-11-30T23:59:24,19,01
2017-11-30T23:59:54,18,30
2017-12-01T00:00:24,16,59
2017-12-01T00:00:54,15,87
2017-12-01T00:01:24,13,16
2017-12-01T00:01:54,12,44
2017-12-01T00:02:24,11,73
2017-12-01T00:02:54,09,02
2017-12-01T00:03:24,10,29
2017-12-01T00:03:54,13,52
2017-12-01T00:04:24,13,79
2017-12-01T00:04:54,12,08
2017-12-01T00:05:24,11,36
2017-12-01T00:05:54,09,65
2017-12-01T00:06:24,07,94
2017-12-01T00:06:54,06,23
2017-12-01T00:07:24,04,52
2017-12-01T00:07:54,02,80
2017-12-01T00:08:24,99,09
2017-12-01T00:08:54,97,37
2017-12-01T00:09:24,96,63
2017-12-01T00:10:24,95,15
2017-12-01T00:10:54,93,44
2017-12-01T00:11:24,92,72
2017-12-01T00:11:54,90,01
2017-12-01T00:12:24,89,30
2017-12-01T00:12:54,86,59
2017-12-01T00:13:24,84,88
2017-12-01T00:13:54,83,17
2017-12-01T00:14:24,81,46
2017-12-01T00:14:54,81,73
2017-12-01T00:15:24,82,98
2017-12-01T00:15:54,85,23
2017-12-01T00:16:24,84,52
2017-12-01T00:16:54,82,80
2017-12-01T00:17:24,81,09
2017-12-01T00:17:54,80,37
2017-12-01T00:18:24,76,66
2017-12-01T00:18:54,73,96
2017-12-01T00:19:24,71,24
2017-12-01T00:19:54,69,53
2017-12-01T00:20:24,67,82
2017-12-01T00:20:54,69,08
2017-12-01T00:21:24,72,31
2017-12-01T00:21:54,72,59
2017-12-01T00:22:24,70,88
2017-12-01T00:22:54,69,16
2017-12-01T00:23:24,67,45
2017-12-01T00:23:54,65,73
2017-12-01T00:24:24,61,03
2017-12-01T00:24:54,58,32
2017-12-01T00:25:24,57,61
2017-12-01T00:25:54,55,90
2017-12-01T00:26:24,55,17
2017-12-01T00:26:54,56,43
2017-12-01T00:27:24,59,68
2017-12-01T00:27:54,58,96
2017-12-01T00:28:24,56,24
2017-12-01T00:28:54,55,53
2017-12-01T00:29:24,54,82
2017-12-01T00:29:54,52,10
2017-12-01T00:30:24,50,39
2017-12-01T00:30:54,48,68
2017-12-01T00:31:24,47,97
2017-12-01T00:31:54,45,26
2017-12-01T00:32:24,45,53
2017-12-01T00:32:54,45,80
2017-12-01T00:33:24,48,04
2017-12-01T00:33:54,47,32
2017-12-01T00:34:24,46,61
2017-12-01T00:34:54,44,89
2017-12-01T00:35:24,43,18
2017-12-01T00:35:54,42,46
2017-12-01T00:36:24,40,75
2017-12-01T00:36:54,40,04
2017-12-01T00:37:24,37,33
2017-12-01T00:37:54,35,62
2017-12-01T00:38:24,34,91
2017-12-01T00:38:54,34,18
2017-12-01T00:39:24,35,44
2017-12-01T00:39:54,37,69
2017-12-01T00:40:24,36,98
2017-12-01T00:40:54,34,26
2017-12-01T00:41:24,33,55
2017-12-01T00:41:54,31,84
2017-12-01T00:42:24,29,13
2017-12-01T00:42:54,28,41
2017-12-01T00:43:24,26,70
2017-12-01T00:43:54,25,99
2017-12-01T00:44:24,23,28
2017-12-01T00:44:54,24,54
2017-12-01T00:45:24,24,81
2017-12-01T00:45:54,27,06
2017-12-01T00:46:24,26,34
2017-12-01T00:46:54,25,63
2017-12-01T00:47:24,23,92
2017-12-01T00:47:54,21,21
2017-12-01T00:48:24,20,49
2017-12-01T00:48:54,18,78
2017-12-01T00:49:24,17,07
2017-12-01T00:49:54,15,35
2017-12-01T00:50:24,13,65
2017-12-01T00:50:54,13,91
2017-12-01T00:51:24,14,18
2017-12-01T00:51:54,17,43
2017-12-01T00:52:24,16,70
2017-12-01T00:52:54,14,99
2017-12-01T00:53:24,13,28
2017-12-01T00:53:54,11,57
2017-12-01T00:54:24,10,85
2017-12-01T00:54:54,08,14
2017-12-01T00:55:24,07,43
2017-12-01T00:55:54,05,71
2017-12-01T00:56:24,03,01
2017-12-01T00:56:54,03,28
2017-12-01T00:57:24,04,55
2017-12-01T00:57:54,05,81
2017-12-01T00:58:24,06,07
2017-12-01T00:58:54,05,36
2017-12-01T00:59:24,03,64
2017-12-01T00:59:54,02,93
2017-12-01T01:00:24,00,22
2017-12-01T01:00:54,99,50
2017-12-01T01:01:24,98,79
2017-12-01T01:01:54,96,08
2017-12-01T01:02:24,94,37
2017-12-01T01:02:54,92,66
2017-12-01T01:03:24,94,92
2017-12-01T01:03:54,94,19
2017-12-01T01:04:24,95,44
2017-12-01T01:04:54,94,73
2017-12-01T01:05:24,93,01
2017-12-01T01:05:54,91,30
2017-12-01T01:06:24,90,59
2017-12-01T01:06:54,89,87
2017-12-01T01:07:24,87,16
2017-12-01T01:07:54,85,45
2017-12-01T01:08:24,84,74
2017-12-01T01:08:54,82,03
2017-12-01T01:09:24,83,29
2017-12-01T01:09:54,83,56
2017-12-01T01:10:24,87,80
2017-12-01T01:10:54,86,09
2017-12-01T01:11:24,84,37
2017-12-01T01:11:54,82,66
2017-12-01T01:12:24,80,95
2017-12-01T01:12:54,79,23
2017-12-01T01:13:24,77,52
2017-12-01T01:13:54,75,82
2017-12-01T01:14:24,74,10
2017-12-01T01:14:54,73,39
2017-12-01T01:15:24,72,66
2017-12-01T01:15:54,72,93
2017-12-01T01:16:24,74,20
2017-12-01T01:16:54,75,46
2017-12-01T01:17:24,74,74
2017-12-01T01:17:54,72,03
2017-12-01T01:18:24,71,32
2017-12-01T01:18:54,70,60
2017-12-01T01:19:24,68,89
2017-12-01T01:19:54,66,19
2017-12-01T01:20:24,65,47
2017-12-01T01:20:54,64,76
2017-12-01T01:21:24,62,05
2017-12-01T01:21:54,64,30
2017-12-01T01:22:24,64,58
2017-12-01T01:22:54,65,83
2017-12-01T01:23:24,65,11
2017-12-01T01:23:54,63,40
2017-12-01T01:24:24,62,69
2017-12-01T01:24:54,61,97
2017-12-01T01:25:24,59,26
2017-12-01T01:25:54,57,55
2017-12-01T01:26:24,56,83
2017-12-01T01:26:54,55,12
2017-12-01T01:27:24,54,41
2017-12-01T01:27:54,55,67
2017-12-01T01:28:24,55,95
2017-12-01T01:28:54,56,20
2017-12-01T01:29:24,55,48
2017-12-01T01:29:54,54,76
2017-12-01T01:30:24,53,05
2017-12-01T01:30:54,52,34
2017-12-01T01:31:24,50,63
2017-12-01T01:31:54,48,92
2017-12-01T01:32:24,46,21
2017-12-01T01:32:55,46,48
2017-12-01T01:33:25,44,78
2017-12-01T01:33:55,45,04
2017-12-01T01:34:25,45,32
2017-12-01T01:34:55,45,58
2017-12-01T01:35:25,46,85
2017-12-01T01:35:55,45,13
2017-12-01T01:36:25,44,42
2017-12-01T01:36:55,43,70
2017-12-01T01:37:25,40,99
2017-12-01T01:37:55,38,28
2017-12-01T01:38:25,36,57
2017-12-01T01:38:55,36,85
2017-12-01T01:39:25,33,14
2017-12-01T01:39:55,31,43
2017-12-01T01:40:25,33,69
2017-12-01T01:40:55,33,96
2017-12-01T01:41:25,35,22
2017-12-01T01:41:55,34,49
2017-12-01T01:42:25,34,78
2017-12-01T01:42:55,33,06
2017-12-01T01:43:25,30,35
2017-12-01T01:43:55,28,64
2017-12-01T01:44:25,26,94
2017-12-01T01:44:55,25,22
2017-12-01T01:45:25,25,50
2017-12-01T01:45:55,23,79
2017-12-01T01:46:25,25,05
2017-12-01T01:46:55,25,32
2017-12-01T01:47:25,27,57
2017-12-01T01:47:55,27,85
2017-12-01T01:48:25,25,13
2017-12-01T01:48:55,24,42
2017-12-01T01:49:25,22,71
2017-12-01T01:49:55,20,00
2017-12-01T01:50:25,18,29
2017-12-01T01:50:55,18,56
2017-12-01T01:51:25,15,85
2017-12-01T01:51:55,13,15
2017-12-01T01:52:25,14,41
2017-12-01T01:52:55,14,69
2017-12-01T01:53:25,14,95
2017-12-01T01:53:55,17,20
2017-12-01T01:54:25,15,49
2017-12-01T01:54:55,15,77
2017-12-01T01:55:25,13,06
2017-12-01T01:55:55,12,35
2017-12-01T01:56:25,10,63
2017-12-01T01:56:55,08,92
2017-12-01T01:57:25,06,22
2017-12-01T01:57:55,04,51
2017-12-01T01:58:25,07,75
2017-12-01T01:58:55,09,02
2017-12-01T01:59:25,08,29
2017-12-01T01:59:55,11,53
2017-12-01T02:00:25,09,82
2017-12-01T02:00:55,09,10
2017-12-01T02:01:25,07,38
2017-12-01T02:01:55,05,67
2017-12-01T02:02:25,03,96
2017-12-01T02:02:55,01,26
2017-12-01T02:03:25,00,54
2017-12-01T02:03:55,02,79
2017-12-01T02:04:25,01,07
2017-12-01T02:04:55,02,34
2017-12-01T02:05:25,04,59
2017-12-01T02:05:55,03,87
2017-12-01T02:06:25,01,16
2017-12-01T02:06:55,00,45
2017-12-01T02:07:25,98,74
2017-12-01T02:07:55,96,03
2017-12-01T02:08:25,95,32
2017-12-01T02:08:55,93,61
2017-12-01T02:09:25,91,90
2017-12-01T02:09:55,92,16
2017-12-01T02:10:25,92,43
2017-12-01T02:10:55,93,69
2017-12-01T02:11:25,95,95
2017-12-01T02:11:55,93,24
2017-12-01T02:12:25,92,52
2017-12-01T02:12:55,90,81
2017-12-01T02:13:25,88,10
2017-12-01T02:13:55,86,39
2017-12-01T02:14:25,87,67
2017-12-01T02:14:55,83,97
2017-12-01T02:15:25,83,24
2017-12-01T02:15:55,81,53
2017-12-01T02:16:25,81,81
2017-12-01T02:16:55,81,08
2017-12-01T02:17:25,84,32
2017-12-01T02:17:55,83,61
2017-12-01T02:18:25,81,89
2017-12-01T02:18:55,79,18
2017-12-01T02:19:25,78,47
2017-12-01T02:19:55,76,77
2017-12-01T02:20:25,74,06
2017-12-01T02:20:55,72,34
2017-12-01T02:21:25,70,64
2017-12-01T02:21:55,69,92
2017-12-01T02:22:25,71,18
2017-12-01T02:22:55,70,45
2017-12-01T02:23:25,73,70
2017-12-01T02:23:55,72,98
2017-12-01T02:24:25,71,27
2017-12-01T02:24:55,69,55
2017-12-01T02:25:25,67,84
2017-12-01T02:25:55,65,13
2017-12-01T02:26:25,63,43
2017-12-01T02:26:55,62,71
2017-12-01T02:27:25,60,00
2017-12-01T02:27:55,58,29
2017-12-01T02:28:25,60,55
2017-12-01T02:28:55,59,83
2017-12-01T02:29:25,60,09
2017-12-01T02:29:55,62,35
2017-12-01T02:30:26,60,64
2017-12-01T02:30:56,59,92
2017-12-01T02:31:26,57,21
2017-12-01T02:31:56,55,50
2017-12-01T02:32:26,53,80
2017-12-01T02:32:56,53,08
2017-12-01T02:33:26,50,37
2017-12-01T02:33:56,48,66
2017-12-01T02:34:26,49,92
2017-12-01T02:34:56,47,20
2017-12-01T02:35:26,46,46
2017-12-01T02:35:56,48,72
2017-12-01T02:36:26,48,00
2017-12-01T02:36:56,46,29
2017-12-01T02:37:26,44,58
2017-12-01T02:37:56,42,87
2017-12-01T02:38:26,40,16
2017-12-01T02:38:56,38,45
2017-12-01T02:39:26,37,74
2017-12-01T02:39:56,38,01
2017-12-01T02:40:26,38,28
2017-12-01T02:40:56,37,56
2017-12-01T02:41:26,39,81
2017-12-01T02:41:56,39,08
2017-12-01T02:42:26,38,36
2017-12-01T02:42:56,36,65
2017-12-01T02:43:26,35,94
2017-12-01T02:43:56,34,23
2017-12-01T02:44:26,31,52
2017-12-01T02:44:56,30,81
2017-12-01T02:45:26,28,10
2017-12-01T02:45:56,26,39
2017-12-01T02:46:26,27,65
2017-12-01T02:46:56,27,92
2017-12-01T02:47:26,27,19
2017-12-01T02:47:56,30,44
2017-12-01T02:48:26,29,73
2017-12-01T02:48:56,26,01
2017-12-01T02:49:26,25,31
2017-12-01T02:49:56,23,59
2017-12-01T02:50:26,21,89
2017-12-01T02:50:56,19,18
2017-12-01T02:51:26,18,46
2017-12-01T02:51:56,16,76
2017-12-01T02:52:26,16,03
2017-12-01T02:53:26,15,58
2017-12-01T02:53:56,19,81
2017-12-01T02:54:26,18,10
2017-12-01T02:54:56,16,39
2017-12-01T02:55:26,14,68
2017-12-01T02:55:56,13,96
2017-12-01T02:56:26,11,26
2017-12-01T02:56:56,09,55
2017-12-01T02:57:26,08,83
2017-12-01T02:57:56,06,12
2017-12-01T02:58:26,04,42
2017-12-01T02:58:56,06,67
2017-12-01T02:59:26,05,95
2017-12-01T02:59:56,05,22
2017-12-01T03:00:26,07,48
2017-12-01T03:00:56,06,76
2017-12-01T03:01:26,04,05
2017-12-01T03:01:56,03,33
2017-12-01T03:02:26,01,62
2017-12-01T03:02:56,99,92
2017-12-01T03:03:26,98,20
2017-12-01T03:03:56,97,49
2017-12-01T03:04:26,94,79
2017-12-01T03:04:56,95,05
2017-12-01T03:05:26,95,33
2017-12-01T03:05:56,94,60
2017-12-01T03:06:26,97,85
2017-12-01T03:06:56,96,13
2017-12-01T03:07:26,94,42
2017-12-01T03:07:56,92,71
2017-12-01T03:08:26,91,00
2017-12-01T03:08:56,89,29
2017-12-01T03:09:26,86,58
2017-12-01T03:09:56,85,87
2017-12-01T03:10:26,83,16
2017-12-01T03:10:56,83,44
2017-12-01T03:11:26,84,70
2017-12-01T03:11:56,83,98
2017-12-01T03:12:26,85,24
2017-12-01T03:12:56,85,50
2017-12-01T03:13:26,84,79
2017-12-01T03:13:56,83,08
2017-12-01T03:14:26,81,36
2017-12-01T03:14:56,79,65
2017-12-01T03:15:26,77,95
2017-12-01T03:15:56,76,24
2017-12-01T03:16:26,74,52
2017-12-01T03:16:56,72,82
2017-12-01T03:17:26,71,10
2017-12-01T03:17:56,72,36
2017-12-01T03:18:26,71,64
2017-12-01T03:18:56,73,90
2017-12-01T03:19:26,74,16
2017-12-01T03:19:56,73,45
2017-12-01T03:20:26,71,74
2017-12-01T03:20:56,69,03
2017-12-01T03:21:26,68,31
2017-12-01T03:21:56,66,61
2017-12-01T03:22:26,64,90
2017-12-01T03:22:56,63,18
2017-12-01T03:23:26,61,48
2017-12-01T03:23:56,62,74
2017-12-01T03:24:26,62,02
2017-12-01T03:24:56,62,29
2017-12-01T03:25:26,65,53
2017-12-01T03:25:56,63,82
2017-12-01T03:26:26,62,11
2017-12-01T03:26:56,60,40
2017-12-01T03:27:26,59,68
2017-12-01T03:27:56,57,97
2017-12-01T03:28:26,54,27
2017-12-01T03:28:56,53,56
2017-12-01T03:29:26,51,84
2017-12-01T03:29:56,52,11
2017-12-01T03:30:27,52,39
2017-12-01T03:30:57,51,67
2017-12-01T03:31:27,53,92
2017-12-01T03:31:57,53,20
2017-12-01T03:32:27,51,48
2017-12-01T03:32:57,50,77
2017-12-01T03:33:27,48,06
2017-12-01T03:33:57,46,36
2017-12-01T03:34:27,44,65
2017-12-01T03:34:57,44,93
2017-12-01T03:35:27,42,22
2017-12-01T03:35:57,40,51
2017-12-01T03:36:27,41,77
2017-12-01T03:36:57,41,05
2017-12-01T03:37:27,41,32
2017-12-01T03:37:57,44,56
2017-12-01T03:38:27,43,84
2017-12-01T03:38:57,43,12
2017-12-01T03:39:27,42,40
2017-12-01T03:39:57,41,69
2017-12-01T03:40:27,39,97
2017-12-01T03:40:57,38,26
2017-12-01T03:41:27,38,53
2017-12-01T03:41:57,36,82
2017-12-01T03:42:27,41,05
2017-12-01T03:42:57,40,32
2017-12-01T03:43:27,40,60
2017-12-01T03:43:57,44,84
2017-12-01T03:44:27,42,12
2017-12-01T03:44:57,41,41
2017-12-01T03:45:27,39,69
2017-12-01T03:45:57,37,99
2017-12-01T03:46:27,34,28
2017-12-01T03:46:57,31,57
2017-12-01T03:47:27,26,86
2017-12-01T03:47:57,22,15
2017-12-01T03:48:27,19,44
2017-12-01T03:48:57,20,70
2017-12-01T03:49:27,20,98
2017-12-01T03:49:57,20,25
2017-12-01T03:50:27,22,50
2017-12-01T03:50:57,21,79
2017-12-01T03:51:27,19,07
2017-12-01T03:51:57,17,36
